,ZIP,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP
40922,15642,Westmoreland County,PA,42129,H1
40923,15650,Westmoreland County,PA,42129,H1
40924,15623,Westmoreland County,PA,42129,H1
40925,15663,Westmoreland County,PA,42129,H1
40926,15146,Westmoreland County,PA,42129,H1
40927,15658,Westmoreland County,PA,42129,H1
40928,15665,Westmoreland County,PA,42129,H1
40929,15637,Westmoreland County,PA,42129,H1
40930,15639,Westmoreland County,PA,42129,H1
40931,15620,Westmoreland County,PA,42129,H1
40932,15954,Westmoreland County,PA,42129,H1
40933,15692,Westmoreland County,PA,42129,H1
40934,15612,Westmoreland County,PA,42129,H1
40935,15662,Westmoreland County,PA,42129,H1
40936,16229,Westmoreland County,PA,42129,H1
40937,15448,Westmoreland County,PA,42129,H1
40938,15685,Westmoreland County,PA,42129,H1
40939,15676,Westmoreland County,PA,42129,H1
40940,15621,Westmoreland County,PA,42129,H1
40941,15068,Westmoreland County,PA,42129,H1
40942,15644,Westmoreland County,PA,42129,H1
40943,15672,Westmoreland County,PA,42129,H1
40944,15675,Westmoreland County,PA,42129,H1
40945,15684,Westmoreland County,PA,42129,H1
40946,15693,Westmoreland County,PA,42129,H1
40947,15647,Westmoreland County,PA,42129,H1
40948,15696,Westmoreland County,PA,42129,H1
40949,15680,Westmoreland County,PA,42129,H1
40950,15625,Westmoreland County,PA,42129,H1
40951,18657,Wyoming County,PA,42131,H1
40952,18625,Wyoming County,PA,42131,H1
40953,18618,Wyoming County,PA,42131,H1
40954,18636,Wyoming County,PA,42131,H1
40955,18615,Wyoming County,PA,42131,H1
40956,18629,Wyoming County,PA,42131,H1
40957,18414,Wyoming County,PA,42131,H1
40958,18612,Wyoming County,PA,42131,H1
40959,18419,Wyoming County,PA,42131,H1
40960,18623,Wyoming County,PA,42131,H1
40961,18446,Wyoming County,PA,42131,H1
40962,18630,Wyoming County,PA,42131,H1
40963,17401,York County,PA,42133,H1
40964,17365,York County,PA,42133,H1
40965,17316,York County,PA,42133,H1
40966,17011,York County,PA,42133,H1
40967,17339,York County,PA,42133,H1
40968,17402,York County,PA,42133,H1
40969,17407,York County,PA,42133,H1
40970,17315,York County,PA,42133,H1
40971,17309,York County,PA,42133,H1
40972,17370,York County,PA,42133,H1
40973,17321,York County,PA,42133,H1
40974,17318,York County,PA,42133,H1
40975,17331,York County,PA,42133,H1
40976,17322,York County,PA,42133,H1
40977,17363,York County,PA,42133,H1
40978,17368,York County,PA,42133,H1
40979,17302,York County,PA,42133,H1
40980,17372,York County,PA,42133,H1
40981,17323,York County,PA,42133,H1
40982,17358,York County,PA,42133,H1
40983,17070,York County,PA,42133,H1
40984,17352,York County,PA,42133,H1
40985,17406,York County,PA,42133,H1
40986,17364,York County,PA,42133,H1
40987,17366,York County,PA,42133,H1
40988,17319,York County,PA,42133,H1
40989,17403,York County,PA,42133,H1
40990,17314,York County,PA,42133,H1
40991,17301,York County,PA,42133,H1
40992,17342,York County,PA,42133,H1
40993,17362,York County,PA,42133,H1
40994,17345,York County,PA,42133,H1
40995,17356,York County,PA,42133,H1
40996,17360,York County,PA,42133,H1
40997,17327,York County,PA,42133,H1
40998,17361,York County,PA,42133,H1
40999,17404,York County,PA,42133,H1
41000,17313,York County,PA,42133,H1
41001,17312,York County,PA,42133,H1
41002,17311,York County,PA,42133,H1
41003,17332,York County,PA,42133,H1
41004,17019,York County,PA,42133,H1
41005,17349,York County,PA,42133,H1
41006,17408,York County,PA,42133,H1
41007,17329,York County,PA,42133,H1
41008,17405,York County,PA,42133,H1
41009,17055,York County,PA,42133,H1
41010,17355,York County,PA,42133,H1
41011,17317,York County,PA,42133,H1
41012,17347,York County,PA,42133,H1
41013,17371,York County,PA,42133,H1
41014,2915,Bristol County,RI,44001,H4
41015,2809,Bristol County,RI,44001,H4
41016,2806,Bristol County,RI,44001,H4
41017,2885,Bristol County,RI,44001,H4
41018,2827,Kent County,RI,44003,H4
41019,2818,Kent County,RI,44003,H4
41020,2817,Kent County,RI,44003,H4
41021,2886,Kent County,RI,44003,H4
41022,2816,Kent County,RI,44003,H4
41023,2831,Kent County,RI,44003,H4
41024,2888,Kent County,RI,44003,H4
41025,2889,Kent County,RI,44003,H4
41026,2920,Kent County,RI,44003,H4
41027,2852,Kent County,RI,44003,H4
41028,2893,Kent County,RI,44003,H4
41029,2887,Kent County,RI,44003,H4
41030,2840,Newport County,RI,44005,H4
41031,2842,Newport County,RI,44005,H4
41032,2835,Newport County,RI,44005,H4
41033,2871,Newport County,RI,44005,H4
41034,2837,Newport County,RI,44005,H4
41035,2841,Newport County,RI,44005,H4
41036,2878,Newport County,RI,44005,H4
41037,2872,Newport County,RI,44005,H4
41038,2801,Newport County,RI,44005,H4
41039,2838,Providence County,RI,44007,H4
41040,2863,Providence County,RI,44007,H4
41041,2895,Providence County,RI,44007,H4
41042,2907,Providence County,RI,44007,H4
41043,2914,Providence County,RI,44007,H4
41044,2858,Providence County,RI,44007,H4
41045,2824,Providence County,RI,44007,H4
41046,2902,Providence County,RI,44007,H4
41047,2829,Providence County,RI,44007,H4
41048,2940,Providence County,RI,44007,H4
41049,2921,Providence County,RI,44007,H4
41050,2826,Providence County,RI,44007,H4
41051,2912,Providence County,RI,44007,H4
41052,2802,Providence County,RI,44007,H4
41053,2814,Providence County,RI,44007,H4
41054,2865,Providence County,RI,44007,H4
41055,2862,Providence County,RI,44007,H4
41056,2906,Providence County,RI,44007,H4
41057,2909,Providence County,RI,44007,H4
41058,2916,Providence County,RI,44007,H4
41059,2915,Providence County,RI,44007,H4
41060,2816,Providence County,RI,44007,H4
41061,2859,Providence County,RI,44007,H4
41062,2861,Providence County,RI,44007,H4
41063,2910,Providence County,RI,44007,H4
41064,2917,Providence County,RI,44007,H4
41065,2839,Providence County,RI,44007,H4
41066,2825,Providence County,RI,44007,H4
41067,2830,Providence County,RI,44007,H4
41068,2831,Providence County,RI,44007,H4
41069,2864,Providence County,RI,44007,H4
41070,2904,Providence County,RI,44007,H4
41071,2903,Providence County,RI,44007,H4
41072,2911,Providence County,RI,44007,H4
41073,2918,Providence County,RI,44007,H4
41074,2828,Providence County,RI,44007,H4
41075,2860,Providence County,RI,44007,H4
41076,2905,Providence County,RI,44007,H4
41077,2901,Providence County,RI,44007,H4
41078,2908,Providence County,RI,44007,H4
41079,2919,Providence County,RI,44007,H4
41080,2920,Providence County,RI,44007,H4
41081,2876,Providence County,RI,44007,H4
41082,2815,Providence County,RI,44007,H4
41083,2823,Providence County,RI,44007,H4
41084,2857,Providence County,RI,44007,H4
41085,2896,Providence County,RI,44007,H4
41086,2832,Washington County,RI,44009,H4
41087,2898,Washington County,RI,44009,H4
41088,2883,Washington County,RI,44009,H4
41089,2813,Washington County,RI,44009,H4
41090,2833,Washington County,RI,44009,H4
41091,2879,Washington County,RI,44009,H4
41092,2812,Washington County,RI,44009,H4
41093,2882,Washington County,RI,44009,H4
41094,2880,Washington County,RI,44009,H4
41095,2874,Washington County,RI,44009,H4
41096,2875,Washington County,RI,44009,H4
41097,2877,Washington County,RI,44009,H4
41098,2873,Washington County,RI,44009,H4
41099,2891,Washington County,RI,44009,H4
41100,2881,Washington County,RI,44009,H4
41101,2804,Washington County,RI,44009,H4
41102,2808,Washington County,RI,44009,H4
41103,2822,Washington County,RI,44009,H4
41104,2852,Washington County,RI,44009,H4
41105,2892,Washington County,RI,44009,H4
41106,2894,Washington County,RI,44009,H4
41107,2807,Washington County,RI,44009,H4
41108,2836,Washington County,RI,44009,H4
41109,29649,Abbeville County,SC,45001,H1
41110,29646,Abbeville County,SC,45001,H1
41111,29627,Abbeville County,SC,45001,H1
41112,29620,Abbeville County,SC,45001,H1
41113,29639,Abbeville County,SC,45001,H1
41114,29653,Abbeville County,SC,45001,H1
41115,29659,Abbeville County,SC,45001,H1
41116,29692,Abbeville County,SC,45001,H1
41117,29638,Abbeville County,SC,45001,H1
41118,29628,Abbeville County,SC,45001,H1
41119,29655,Abbeville County,SC,45001,H1
41120,29654,Abbeville County,SC,45001,H1
41121,29819,Abbeville County,SC,45001,H1
41122,29809,Aiken County,SC,45003,H1
41123,29842,Aiken County,SC,45003,H1
41124,29802,Aiken County,SC,45003,H1
41125,29129,Aiken County,SC,45003,H1
41126,29006,Aiken County,SC,45003,H1
41127,29105,Aiken County,SC,45003,H1
41128,29164,Aiken County,SC,45003,H1
41129,29803,Aiken County,SC,45003,H1
41130,29822,Aiken County,SC,45003,H1
41131,29851,Aiken County,SC,45003,H1
41132,29828,Aiken County,SC,45003,H1
41133,29805,Aiken County,SC,45003,H1
41134,29839,Aiken County,SC,45003,H1
41135,29834,Aiken County,SC,45003,H1
41136,29850,Aiken County,SC,45003,H1
41137,29816,Aiken County,SC,45003,H1
41138,29801,Aiken County,SC,45003,H1
41139,29829,Aiken County,SC,45003,H1
41140,29832,Aiken County,SC,45003,H1
41141,29146,Aiken County,SC,45003,H1
41142,29137,Aiken County,SC,45003,H1
41143,29860,Aiken County,SC,45003,H1
41144,29853,Aiken County,SC,45003,H1
41145,29831,Aiken County,SC,45003,H1
41146,29861,Aiken County,SC,45003,H1
41147,29847,Aiken County,SC,45003,H1
41148,29804,Aiken County,SC,45003,H1
41149,29856,Aiken County,SC,45003,H1
41150,29841,Aiken County,SC,45003,H1
41151,29932,Allendale County,SC,45005,H1
41152,29849,Allendale County,SC,45005,H1
41153,29846,Allendale County,SC,45005,H1
41154,29812,Allendale County,SC,45005,H1
41155,29827,Allendale County,SC,45005,H1
41156,29836,Allendale County,SC,45005,H1
41157,29810,Allendale County,SC,45005,H1
41158,29626,Anderson County,SC,45007,H1
41159,29625,Anderson County,SC,45007,H1
41160,29697,Anderson County,SC,45007,H1
41161,29656,Anderson County,SC,45007,H1
41162,29611,Anderson County,SC,45007,H1
41163,29627,Anderson County,SC,45007,H1
41164,29669,Anderson County,SC,45007,H1
41165,29654,Anderson County,SC,45007,H1
41166,29657,Anderson County,SC,45007,H1
41167,29689,Anderson County,SC,45007,H1
41168,29630,Anderson County,SC,45007,H1
41169,29621,Anderson County,SC,45007,H1
41170,29623,Anderson County,SC,45007,H1
41171,29655,Anderson County,SC,45007,H1
41172,29673,Anderson County,SC,45007,H1
41173,29642,Anderson County,SC,45007,H1
41174,29670,Anderson County,SC,45007,H1
41175,29643,Anderson County,SC,45007,H1
41176,29631,Anderson County,SC,45007,H1
41177,29677,Anderson County,SC,45007,H1
41178,29684,Anderson County,SC,45007,H1
41179,29624,Anderson County,SC,45007,H1
41180,29622,Anderson County,SC,45007,H1
41181,29042,Bamberg County,SC,45009,H1
41182,29038,Bamberg County,SC,45009,H1
41183,29843,Bamberg County,SC,45009,H1
41184,29081,Bamberg County,SC,45009,H1
41185,29432,Bamberg County,SC,45009,H1
41186,29481,Bamberg County,SC,45009,H1
41187,29003,Bamberg County,SC,45009,H1
41188,29817,Bamberg County,SC,45009,H1
41189,29082,Bamberg County,SC,45009,H1
41190,29808,Barnwell County,SC,45011,H1
41191,29817,Barnwell County,SC,45011,H1
41192,29813,Barnwell County,SC,45011,H1
41193,29849,Barnwell County,SC,45011,H1
41194,29812,Barnwell County,SC,45011,H1
41195,29826,Barnwell County,SC,45011,H1
41196,29843,Barnwell County,SC,45011,H1
41197,29853,Barnwell County,SC,45011,H1
41198,29836,Barnwell County,SC,45011,H1
41199,29902,Beaufort County,SC,45013,H1
41200,29907,Beaufort County,SC,45013,H1
41201,29936,Beaufort County,SC,45013,H1
41202,29920,Beaufort County,SC,45013,H1
41203,29901,Beaufort County,SC,45013,H1
41204,29905,Beaufort County,SC,45013,H1
41205,29906,Beaufort County,SC,45013,H1
41206,29909,Beaufort County,SC,45013,H1
41207,29941,Beaufort County,SC,45013,H1
41208,29915,Beaufort County,SC,45013,H1
41209,29904,Beaufort County,SC,45013,H1
41210,29940,Beaufort County,SC,45013,H1
41211,29925,Beaufort County,SC,45013,H1
41212,29931,Beaufort County,SC,45013,H1
41213,29926,Beaufort County,SC,45013,H1
41214,29928,Beaufort County,SC,45013,H1
41215,29938,Beaufort County,SC,45013,H1
41216,29945,Beaufort County,SC,45013,H1
41217,29910,Beaufort County,SC,45013,H1
41218,29935,Beaufort County,SC,45013,H1
41219,29903,Beaufort County,SC,45013,H1
41220,29445,Berkeley County,SC,45015,H1
41221,29486,Berkeley County,SC,45015,H1
41222,29456,Berkeley County,SC,45015,H1
41223,29468,Berkeley County,SC,45015,H1
41224,29059,Berkeley County,SC,45015,H1
41225,29406,Berkeley County,SC,45015,H1
41226,29476,Berkeley County,SC,45015,H1
41227,29492,Berkeley County,SC,45015,H1
41228,29479,Berkeley County,SC,45015,H1
41229,29472,Berkeley County,SC,45015,H1
41230,29466,Berkeley County,SC,45015,H1
41231,29461,Berkeley County,SC,45015,H1
41232,29436,Berkeley County,SC,45015,H1
41233,29483,Berkeley County,SC,45015,H1
41234,29434,Berkeley County,SC,45015,H1
41235,29431,Berkeley County,SC,45015,H1
41236,29453,Berkeley County,SC,45015,H1
41237,29410,Berkeley County,SC,45015,H1
41238,29469,Berkeley County,SC,45015,H1
41239,29450,Berkeley County,SC,45015,H1
41240,29160,Calhoun County,SC,45017,H1
41241,29135,Calhoun County,SC,45017,H1
41242,29118,Calhoun County,SC,45017,H1
41243,29053,Calhoun County,SC,45017,H1
41244,29030,Calhoun County,SC,45017,H1
41245,29047,Calhoun County,SC,45017,H1
41246,29112,Calhoun County,SC,45017,H1
41247,29413,Charleston County,SC,45019,H1
41248,29449,Charleston County,SC,45019,H1
41249,29424,Charleston County,SC,45019,H1
41250,29419,Charleston County,SC,45019,H1
41251,29423,Charleston County,SC,45019,H1
41252,29401,Charleston County,SC,45019,H1
41253,29412,Charleston County,SC,45019,H1
41254,29407,Charleston County,SC,45019,H1
41255,29418,Charleston County,SC,45019,H1
41256,29451,Charleston County,SC,45019,H1
41257,29422,Charleston County,SC,45019,H1
41258,29439,Charleston County,SC,45019,H1
41259,29403,Charleston County,SC,45019,H1
41260,29464,Charleston County,SC,45019,H1
41261,29458,Charleston County,SC,45019,H1
41262,29487,Charleston County,SC,45019,H1
41263,29405,Charleston County,SC,45019,H1
41264,29414,Charleston County,SC,45019,H1
41265,29426,Charleston County,SC,45019,H1
41266,29457,Charleston County,SC,45019,H1
41267,29485,Charleston County,SC,45019,H1
41268,29410,Charleston County,SC,45019,H1
41269,29483,Charleston County,SC,45019,H1
41270,29416,Charleston County,SC,45019,H1
41271,29453,Charleston County,SC,45019,H1
41272,29404,Charleston County,SC,45019,H1
41273,29438,Charleston County,SC,45019,H1
41274,29466,Charleston County,SC,45019,H1
41275,29425,Charleston County,SC,45019,H1
41276,29417,Charleston County,SC,45019,H1
41277,29455,Charleston County,SC,45019,H1
41278,29415,Charleston County,SC,45019,H1
41279,29420,Charleston County,SC,45019,H1
41280,29482,Charleston County,SC,45019,H1
41281,29470,Charleston County,SC,45019,H1
41282,29406,Charleston County,SC,45019,H1
41283,29429,Charleston County,SC,45019,H1
41284,29456,Charleston County,SC,45019,H1
41285,29402,Charleston County,SC,45019,H1
41286,29409,Charleston County,SC,45019,H1
41287,29465,Charleston County,SC,45019,H1
41288,29450,Charleston County,SC,45019,H1
41289,29702,Cherokee County,SC,45021,H1
41290,29743,Cherokee County,SC,45021,H1
41291,29340,Cherokee County,SC,45021,H1
41292,29372,Cherokee County,SC,45021,H1
41293,29330,Cherokee County,SC,45021,H1
41294,29341,Cherokee County,SC,45021,H1
41295,29323,Cherokee County,SC,45021,H1
41296,29306,Cherokee County,SC,45021,H1
41297,29307,Cherokee County,SC,45021,H1
41298,29729,Chester County,SC,45023,H1
41299,29730,Chester County,SC,45023,H1
41300,29014,Chester County,SC,45023,H1
41301,29742,Chester County,SC,45023,H1
41302,29706,Chester County,SC,45023,H1
41303,29714,Chester County,SC,45023,H1
41304,29055,Chester County,SC,45023,H1
41305,29031,Chester County,SC,45023,H1
41306,29704,Chester County,SC,45023,H1
41307,29712,Chester County,SC,45023,H1
41308,29728,Chesterfield County,SC,45025,H1
41309,29727,Chesterfield County,SC,45025,H1
41310,29550,Chesterfield County,SC,45025,H1
41311,29520,Chesterfield County,SC,45025,H1
41312,29741,Chesterfield County,SC,45025,H1
41313,29718,Chesterfield County,SC,45025,H1
41314,29584,Chesterfield County,SC,45025,H1
41315,29101,Chesterfield County,SC,45025,H1
41316,29593,Chesterfield County,SC,45025,H1
41317,29709,Chesterfield County,SC,45025,H1
41318,29009,Chesterfield County,SC,45025,H1
41319,29056,Clarendon County,SC,45027,H1
41320,29518,Clarendon County,SC,45027,H1
41321,29162,Clarendon County,SC,45027,H1
41322,29125,Clarendon County,SC,45027,H1
41323,29102,Clarendon County,SC,45027,H1
41324,29111,Clarendon County,SC,45027,H1
41325,29560,Clarendon County,SC,45027,H1
41326,29114,Clarendon County,SC,45027,H1
41327,29148,Clarendon County,SC,45027,H1
41328,29051,Clarendon County,SC,45027,H1
41329,29041,Clarendon County,SC,45027,H1
41330,29001,Clarendon County,SC,45027,H1
41331,29472,Colleton County,SC,45029,H1
41332,29945,Colleton County,SC,45029,H1
41333,29082,Colleton County,SC,45029,H1
41334,29081,Colleton County,SC,45029,H1
41335,29488,Colleton County,SC,45029,H1
41336,29475,Colleton County,SC,45029,H1
41337,29493,Colleton County,SC,45029,H1
41338,29452,Colleton County,SC,45029,H1
41339,29432,Colleton County,SC,45029,H1
41340,29474,Colleton County,SC,45029,H1
41341,29435,Colleton County,SC,45029,H1
41342,29477,Colleton County,SC,45029,H1
41343,29446,Colleton County,SC,45029,H1
41344,29481,Colleton County,SC,45029,H1
41345,29438,Colleton County,SC,45029,H1
41346,29929,Colleton County,SC,45029,H1
41347,29161,Darlington County,SC,45031,H1
41348,29540,Darlington County,SC,45031,H1
41349,29079,Darlington County,SC,45031,H1
41350,29101,Darlington County,SC,45031,H1
41351,29550,Darlington County,SC,45031,H1
41352,29506,Darlington County,SC,45031,H1
41353,29501,Darlington County,SC,45031,H1
41354,29069,Darlington County,SC,45031,H1
41355,29593,Darlington County,SC,45031,H1
41356,29551,Darlington County,SC,45031,H1
41357,29532,Darlington County,SC,45031,H1
41358,29547,Dillon County,SC,45033,H1
41359,29581,Dillon County,SC,45033,H1
41360,29567,Dillon County,SC,45033,H1
41361,29592,Dillon County,SC,45033,H1
41362,29565,Dillon County,SC,45033,H1
41363,29563,Dillon County,SC,45033,H1
41364,29574,Dillon County,SC,45033,H1
41365,29536,Dillon County,SC,45033,H1
41366,29543,Dillon County,SC,45033,H1
41367,29571,Dillon County,SC,45033,H1
41368,29525,Dillon County,SC,45033,H1
41369,29426,Dorchester County,SC,45035,H1
41370,29485,Dorchester County,SC,45035,H1
41371,29471,Dorchester County,SC,45035,H1
41372,29448,Dorchester County,SC,45035,H1
41373,29472,Dorchester County,SC,45035,H1
41374,29420,Dorchester County,SC,45035,H1
41375,29470,Dorchester County,SC,45035,H1
41376,29484,Dorchester County,SC,45035,H1
41377,29447,Dorchester County,SC,45035,H1
41378,29483,Dorchester County,SC,45035,H1
41379,29477,Dorchester County,SC,45035,H1
41380,29418,Dorchester County,SC,45035,H1
41381,29414,Dorchester County,SC,45035,H1
